submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
3/28/2021,NM,"191,048",,,161,0,"4,169",,,1,0,3/30/2021 0:00,N/A,Not agree
3/28/2021,PA,"1,018,838","867,857","150,981","3,049",375,"25,001",,,15,13,3/28/2021 0:00,Agree,Not agree
3/28/2021,OH,"1,011,622","858,489","153,133","1,019",10,"18,530","18,530",0,0,0,3/29/2021 13:48,Agree,Agree
3/28/2021,ID,"179,428","144,284","35,144",0,0,"1,954","1,705",249,0,0,3/29/2021 13:48,Agree,Agree
3/28/2021,WI,"634,133","575,748","58,385",470,42,"7,274","6,598",676,0,0,3/29/2021 13:48,Agree,Agree
3/28/2021,IL,"1,237,828","1,237,828",0,"2,250",0,"23,521","21,251","2,270",23,0,3/29/2021 13:48,Agree,Agree
3/28/2021,MO,"566,304",,,370,145,"8,778",,,9,0,3/30/2021 0:00,Not agree,Not agree
3/28/2021,NE,"209,724",,,125,0,"2,175",,,0,0,3/30/2021 0:00,Not agree,Not agree
3/28/2021,NV,"303,061",,,143,0,"5,236",,,0,0,3/29/2021 13:48,,
3/28/2021,WA,"361,657",,,832,106,"5,218",,,0,0,3/30/2021 0:00,N/A,N/A
3/28/2021,FSM,1,1,0,0,0,0,0,0,0,0,3/29/2021 13:48,Agree,Agree
3/28/2021,AZ,"840,513","781,399","59,114",554,67,"16,918","14,980","1,938",6,2,3/29/2021 13:48,Agree,Agree
3/28/2021,SC,"551,459","463,845","87,614",966,294,"9,202",,,14,4,3/28/2021 0:00,Agree,Not agree
3/28/2021,RI,"136,197",,,331,0,"2,621",,,1,0,9/10/2021 14:24,Not agree,N/A
3/28/2021,OR,"163,952","163,952",0,250,0,"2,375","2,375",0,0,0,3/29/2021 13:48,Agree,Agree
3/27/2021,NC,"910,069","785,340","124,729","1,756",491,"12,640","11,175","1,465",12,2,3/27/2021 0:00,Agree,Agree
3/27/2021,CT,"305,210","282,328","22,882",0,0,"7,865","6,463","1,402",0,0,3/28/2021 13:52,Agree,Agree
3/27/2021,GU,"7,800",,,4,0,134,,,0,0,3/28/2021 13:52,Not agree,Not agree
3/27/2021,VT,"17,319",,,115,2,219,,,1,0,3/29/2021 0:00,Not agree,Not agree
3/27/2021,WA,"360,825",,,"1,243",229,"5,218",,,0,0,3/29/2021 0:00,N/A,N/A
3/27/2021,VI,"2,907",,,19,0,26,,,1,0,3/28/2021 13:52,,
3/27/2021,AL,"525,904","406,598","119,306",292,69,"10,889","8,677","2,212",9,1,3/29/2021 0:00,Agree,Agree
3/27/2021,ND,"102,583","96,323","6,260",47,8,"1,466",,,0,0,3/28/2021 13:52,Agree,Not agree
3/27/2021,ME,"49,653","38,221","11,432",-1,1,736,713,23,0,0,3/28/2021 13:52,Agree,Agree
3/27/2021,NV,"302,918",,,302,0,"5,236",,,10,0,3/28/2021 13:52,,
3/27/2021,NE,"209,599",,,167,0,"2,175",,,0,0,3/29/2021 0:00,Not agree,Not agree
3/27/2021,DE,"94,749","89,294","5,455",366,76,"1,544","1,406",138,8,0,3/29/2021 0:00,Agree,Agree
3/27/2021,NJ,"892,143","785,583","106,560","4,662",856,"24,382","21,847","2,535",24,0,3/28/2021 13:52,Agree,Agree
3/27/2021,FSM,1,1,0,0,0,0,0,0,0,0,3/28/2021 13:52,Agree,Agree
3/27/2021,SC,"550,493","463,173","87,320","1,179",404,"9,188",,,12,2,3/27/2021 0:00,Agree,Not agree
3/27/2021,WY,"56,046","47,438","8,608",0,0,695,695,0,0,0,3/28/2021 13:52,Agree,Agree
